1443705690280;56.1711842;10.187967;100.0
1443705692277;56.17121183;10.18799521;101.0
1443705694278;56.1712315;10.18803375;101.0
1443705696279;56.17124763;10.18809128;101.0
1443705698277;56.17125791;10.18814357;101.0
1443705700279;56.17127524;10.188186;101.0
1443705702278;56.17129799;10.1882197;102.0
1443705704276;56.17131756;10.18825265;103.0
1443705706278;56.17134259;10.18827799;103.0
1443705708279;56.17136058;10.18831532;104.0
1443705710277;56.17137817;10.18836303;105.0
1443705712293;56.1713869;10.1884089;106.0
1443705712795; ; ;
1443705714275;56.17138939;10.18845563;107.0
1443705716278;56.1713918;10.18850192;108.0
1443705718282;56.17139461;10.18855506;106.0
1443705720277;56.17138877;10.18860759;105.0
1443705722277;56.17138673;10.18866454;106.0
1443705724279;56.17138579;10.18871386;106.0
1443705726277;56.17138625;10.18876884;106.0
1443705728278;56.17138815;10.1888249;106.0
1443705730279;56.17139715;10.18887636;107.0
1443705732277;56.17141033;10.18892513;106.0
1443705734278;56.17142912;10.18896567;107.0
1443705736277;56.17145534;10.18899124;108.0
1443705738279;56.17146603;10.18900573;108.0
1443705739508; ; ;
1443705740294;56.17147457;10.18900205;108.0
1443705742276;56.17147874;10.18901239;107.0
1443705744277;56.17147564;10.18905062;107.0
1443705746278;56.17146833;10.18909926;107.0
1443705748277;56.17146345;10.18915177;109.0
1443705750278;56.17146143;10.18919954;108.0
1443705752278;56.17146152;10.18924587;110.0
1443705754278;56.17145545;10.18929391;109.0
1443705756278;56.17144811;10.18933777;110.0
1443705758279;56.17144378;10.18938209;112.0
1443705760278;56.17144623;10.18942946;110.0
1443705761673; ; ;
1443705762298;56.17144219;10.18946102;106.0
1443705764296;56.17145079;10.18945909;106.0
